City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
275,La Libertad,-2.2333,-80.9,73.53,83,99,4.94,EC,2022-01-09 05:42:31
276,Skjervoy,70.0311,20.9714,25.63,74,81,8.79,NO,2022-01-09 05:42:31
277,Karonga,-9.9333,33.9333,76.14,85,100,1.86,MW,2022-01-09 05:42:31
278,Pedasi,7.5333,-80.0333,75.07,77,6,16.8,PA,2022-01-09 05:42:32
279,Kamenka,51.3223,42.7678,8.46,94,86,9.44,RU,2022-01-09 05:42:32
280,Saint-Pierre,-21.3393,55.4781,85.64,74,0,5.75,RE,2022-01-09 05:42:32
281,Ciudad Bolivar,8.1222,-63.5497,72.21,81,99,8.77,VE,2022-01-09 05:42:33
282,Makat,47.6469,53.3463,23.43,81,25,11.41,KZ,2022-01-09 05:42:33
283,Touros,-5.1989,-35.4608,76.1,82,83,7.02,BR,2022-01-09 05:42:33
284,Pavlodar,52.3,76.95,28.2,86,100,22.37,KZ,2022-01-09 05:42:34
285,Safranbolu,41.2508,32.6942,40.73,82,96,3.29,TR,2022-01-09 05:42:34
286,Babayurt,43.6002,46.7789,42.26,69,83,20.56,RU,2022-01-09 05:42:34
287,Beloha,-25.1667,45.05,84.33,54,99,9.64,MG,2022-01-09 05:42:35
288,Sinjar,36.3209,41.8754,48.29,54,0,6.06,IQ,2022-01-09 05:42:35
289,Viedma,-40.8135,-62.9967,82.09,27,87,18.03,AR,2022-01-09 05:40:24
290,Asheboro,35.7079,-79.8136,38.3,32,100,4.61,US,2022-01-09 05:39:00
291,Talcahuano,-36.7167,-73.1167,60.48,94,100,4.61,CL,2022-01-09 05:42:35
292,Neuquen,-38.9516,-68.0591,75.09,83,0,4.61,AR,2022-01-09 05:42:06
293,Joshimath,30.5667,79.5667,49.89,76,99,7.27,IN,2022-01-09 05:42:36
294,Vuktyl,63.8567,57.3094,6.51,89,99,9.48,RU,2022-01-09 05:42:36
295,Lugde,51.9583,9.2471,38.59,97,100,7.09,DE,2022-01-09 05:42:37
296,Risor,58.7206,9.2342,32.29,96,100,21.72,NO,2022-01-09 05:42:37
297,Amboasary,-25.0333,46.3833,80.44,54,99,8.23,MG,2022-01-09 05:42:38
298,Kathu,7.9178,98.3332,86.7,75,80,6.6,TH,2022-01-09 05:42:38
299,Coquimbo,-29.9533,-71.3436,60.53,88,0,2.3,CL,2022-01-09 05:41:29
300,Rio De Jesus,7.9844,-81.1631,71.6,86,9,3.22,PA,2022-01-09 05:42:38
301,Chinsali,-10.5414,32.0816,65.71,95,100,5.01,ZM,2022-01-09 05:42:39
302,Ziniare,12.5822,-1.2983,66.24,17,2,8.9,BF,2022-01-09 05:42:39
303,Imbituba,-28.24,-48.6703,70.83,81,81,5.53,BR,2022-01-09 05:42:00
304,Saquarema,-22.92,-42.5103,72.21,86,100,3.91,BR,2022-01-09 05:42:40
305,Camacha,33.0833,-16.3333,60.22,72,40,17.27,PT,2022-01-09 05:42:40
306,Bathsheba,13.2167,-59.5167,77.61,69,75,16.11,BB,2022-01-09 05:42:40
307,La Esperanza,14.8667,-91.5667,49.35,96,58,5.48,GT,2022-01-09 05:42:40
308,Sovetskiy,61.3614,63.5842,4.01,82,30,10.63,RU,2022-01-09 05:42:41
309,Kolokani,13.5728,-8.0339,61.77,18,21,13.04,ML,2022-01-09 05:42:41
310,Dehloran,32.6941,47.2679,60.26,32,0,0.76,IR,2022-01-09 05:42:41
311,Chapais,49.7834,-74.8492,8.38,89,100,13.73,CA,2022-01-09 05:42:42
312,Machilipatnam,16.1667,81.1333,77.2,66,50,11.65,IN,2022-01-09 05:42:42
313,Grindavik,63.8424,-22.4338,37.35,75,0,6.91,IS,2022-01-09 05:42:42
314,Nizhniy Baskunchak,48.2198,46.8311,24.15,76,14,10.42,RU,2022-01-09 05:42:43
315,Barraute,48.4335,-77.6328,15.19,85,100,12.91,CA,2022-01-09 05:42:43
316,Moose Factory,51.2585,-80.6094,21.2,93,100,17.27,CA,2022-01-09 05:42:43
317,Plettenberg Bay,-34.0527,23.3716,79.27,61,0,5.55,ZA,2022-01-09 05:42:44
318,Lasa,46.6166,10.7002,29.28,88,95,4.03,IT,2022-01-09 05:42:44
319,Cayenne,4.9333,-52.3333,78.1,83,100,4.0,GF,2022-01-09 05:42:44
320,Santa Barbara,34.7333,-120.0343,49.14,94,0,0.0,US,2022-01-09 05:41:20
321,San Pedro,14.35,121.0167,86.36,66,20,5.75,PH,2022-01-09 05:43:45
322,Nobres,-14.7203,-56.3275,72.32,92,100,2.51,BR,2022-01-09 05:43:45
323,Oltu,40.5498,42.0013,29.71,70,57,6.96,TR,2022-01-09 05:43:45
324,Conceicao Do Araguaia,-8.2578,-49.2647,70.5,98,100,2.35,BR,2022-01-09 05:43:46
325,Namestovo,49.4079,19.4803,26.15,94,49,4.14,SK,2022-01-09 05:43:46
326,Qasigiannguit,68.8193,-51.1922,16.05,96,98,2.55,GL,2022-01-09 05:43:46
327,Pabna,24.0,89.25,79.79,38,0,6.35,BD,2022-01-09 05:43:47
328,Diplo,24.4667,69.584,67.64,40,0,6.93,PK,2022-01-09 05:43:47
329,Svetlogorsk,52.6333,29.7333,25.34,95,100,9.57,BY,2022-01-09 05:43:47
330,Antalaha,-14.9003,50.2788,83.46,68,87,3.11,MG,2022-01-09 05:43:48
331,Kremenchuk,49.0973,33.4197,28.58,83,100,11.63,UA,2022-01-09 05:43:48
332,Guarenas,10.4674,-66.6066,73.35,94,72,3.0,VE,2022-01-09 05:43:48
333,Talara,-4.5772,-81.2719,69.91,83,99,9.53,PE,2022-01-09 05:43:48
334,Road Town,18.4167,-64.6167,75.99,72,0,21.09,VG,2022-01-09 05:42:36
335,Birjand,32.8663,59.2211,37.87,52,0,9.22,IR,2022-01-09 05:43:49
336,Ambanja,-13.6833,48.45,82.36,74,100,2.53,MG,2022-01-09 05:43:49
337,Tatarsk,55.219,75.9828,21.49,93,99,13.44,RU,2022-01-09 05:43:49
338,Mweka,-4.85,21.5667,71.73,96,93,0.56,CD,2022-01-09 05:43:50
339,Havelock,34.8791,-76.9013,37.94,88,0,3.44,US,2022-01-09 05:43:50
340,Akureyri,65.6835,-18.0878,35.53,75,100,4.61,IS,2022-01-09 05:43:50
341,Gat,31.61,34.7642,65.39,42,17,7.38,IL,2022-01-09 05:41:04
342,Ngama,11.7833,17.1667,70.47,23,7,9.17,TD,2022-01-09 05:43:51
343,Husavik,66.0449,-17.3389,35.51,86,55,7.81,IS,2022-01-09 05:43:51
344,Altay,47.8667,88.1167,21.52,73,18,1.88,CN,2022-01-09 05:43:51
345,Montivilliers,49.5452,0.1877,45.37,87,75,18.41,FR,2022-01-09 05:43:52
346,Namibe,-15.1961,12.1522,68.99,69,85,6.62,AO,2022-01-09 05:43:52
347,Zaysan,47.4667,84.8667,15.64,91,71,2.21,KZ,2022-01-09 05:43:52
348,Sioux Lookout,50.1001,-91.917,-5.73,71,75,12.66,CA,2022-01-09 05:43:52
349,Acajutla,13.5928,-89.8275,76.8,75,81,4.32,SV,2022-01-09 05:43:53
350,Goianesia,-15.3175,-49.1175,68.74,98,100,5.82,BR,2022-01-09 05:43:53
351,Cachoeirinha,-29.9511,-51.0939,69.67,78,0,10.36,BR,2022-01-09 05:43:53
352,Benguela,-12.5763,13.4055,75.83,83,100,3.44,AO,2022-01-09 05:43:54
353,Diamantino,-14.4086,-56.4461,70.86,95,100,4.68,BR,2022-01-09 05:43:54
354,Yangambi,0.8102,24.4336,76.78,71,82,0.38,CD,2022-01-09 05:43:54
355,Manyana,-23.4,21.7167,73.17,62,82,16.31,BW,2022-01-09 05:43:55
356,Baft,29.234,56.6057,41.83,20,0,0.98,IR,2022-01-09 05:43:55
357,Stolbishche,55.6468,49.216,1.85,85,0,6.71,RU,2022-01-09 05:43:56
358,Marrakesh,31.6315,-8.0083,44.67,57,0,3.44,MA,2022-01-09 05:43:56
359,Posse,-14.0931,-46.3694,66.38,99,100,6.2,BR,2022-01-09 05:43:56
360,Ugoofaaru,5.6667,73.0,81.28,73,13,8.68,MV,2022-01-09 05:43:57
361,Kudahuvadhoo,2.6708,72.8944,81.81,74,76,11.12,MV,2022-01-09 05:43:57
362,Kishtwar,33.3167,75.7667,39.74,91,100,1.92,IN,2022-01-09 05:43:57
363,Canoinhas,-26.1772,-50.39,51.58,100,65,1.86,BR,2022-01-09 05:42:33
364,Hobe Sound,27.0595,-80.1364,73.98,74,0,14.97,US,2022-01-09 05:43:58
365,Soyo,-6.1349,12.3689,78.03,89,100,7.02,AO,2022-01-09 05:43:58
366,Maltahohe,-24.8333,16.9833,77.25,37,41,8.3,NA,2022-01-09 05:43:58
367,Darnah,32.767,22.6367,52.18,77,26,22.01,LY,2022-01-09 05:44:59
368,Janakkala,60.9,24.6,23.67,97,100,4.12,FI,2022-01-09 05:44:59
369,Alberton,46.8168,-64.0654,21.11,75,55,10.67,CA,2022-01-09 05:44:59
370,La Asuncion,11.0333,-63.8628,85.73,66,64,9.22,VE,2022-01-09 05:45:00
371,Carutapera,-1.195,-46.02,75.04,93,66,2.53,BR,2022-01-09 05:45:00
372,Gazojak,41.1875,61.4036,40.51,58,96,4.92,TM,2022-01-09 05:45:00
373,Cutler Ridge,25.5783,-80.3377,75.22,93,75,4.0,US,2022-01-09 05:45:01
374,Malindi,-3.2175,40.1191,80.76,78,40,5.75,KE,2022-01-09 05:45:01
375,Ahvaz,31.3203,48.6693,46.35,100,1,2.3,IR,2022-01-09 05:45:02
376,Humberto De Campos,-2.5983,-43.4611,75.61,88,99,2.98,BR,2022-01-09 05:45:02
377,Valparaiso,-33.0393,-71.6273,65.48,84,100,2.3,CL,2022-01-09 05:45:02
378,Mecca,21.4267,39.8261,77.2,57,0,1.03,SA,2022-01-09 05:41:14
379,Adrar,20.5022,-10.0711,50.5,26,1,12.73,MR,2022-01-09 05:45:03
380,Urumqi,43.801,87.6005,11.35,92,2,2.24,CN,2022-01-09 05:44:05
381,Florianopolis,-27.6146,-48.5012,68.38,70,0,4.61,BR,2022-01-09 05:45:03
382,Jalu,29.0331,21.5482,49.86,51,1,17.27,LY,2022-01-09 05:45:04
383,Monteagudo,-19.8167,-63.9833,65.8,90,96,2.21,BO,2022-01-09 05:45:04
384,Mitsamiouli,-11.3847,43.2844,82.69,83,75,1.14,KM,2022-01-09 05:45:04
385,Erice,38.037,12.5865,46.87,76,40,8.05,IT,2022-01-09 05:45:05
386,Salta,-24.7859,-65.4117,70.09,84,75,1.99,AR,2022-01-09 05:42:35
387,Kuzhithurai,8.3167,77.1833,85.68,48,68,2.84,IN,2022-01-09 05:45:05
388,Dhidhdhoo,6.8833,73.1,80.94,72,3,10.65,MV,2022-01-09 05:45:06
389,Nyahururu,0.0421,36.3673,61.25,48,16,7.61,KE,2022-01-09 05:45:06
390,Ust-Kan,50.9276,84.761,23.72,81,98,5.1,RU,2022-01-09 05:45:06
391,Harper,4.375,-7.7169,77.99,83,90,1.36,LR,2022-01-09 05:45:07
392,Leshukonskoye,64.8989,45.7622,1.09,94,55,9.35,RU,2022-01-09 05:45:07
393,Igarka,67.4667,86.5833,17.73,96,100,9.8,RU,2022-01-09 05:45:07
394,Berlevag,70.8578,29.0864,24.8,77,100,25.05,NO,2022-01-09 05:45:08
395,Porbandar,21.6422,69.6093,69.78,46,40,11.5,IN,2022-01-09 05:45:08
396,Bay Roberts,47.5999,-53.2648,19.33,73,69,8.99,CA,2022-01-09 05:45:09
397,Iquique,-20.2208,-70.1431,69.84,77,58,1.48,CL,2022-01-09 05:45:09
398,Sligo,54.2697,-8.4694,41.68,84,98,21.85,IE,2022-01-09 05:45:09
399,Traverse City,44.7631,-85.6206,31.73,92,100,5.75,US,2022-01-09 05:42:48
400,Biltine,14.5333,20.9167,71.74,19,4,5.37,TD,2022-01-09 05:45:10
401,Chepareria,1.3077,35.2039,73.09,29,22,3.0,KE,2022-01-09 05:45:10
402,Cap Malheureux,-19.9842,57.6142,83.46,77,2,7.0,MU,2022-01-09 05:45:10
403,Mulchen,-37.7167,-72.2333,54.79,99,42,2.13,CL,2022-01-09 05:45:11
404,Zagan,51.6176,15.3149,32.54,88,65,6.91,PL,2022-01-09 05:45:11
405,Kaka,37.3482,59.6143,49.66,37,90,2.24,TM,2022-01-09 05:45:12
406,Manicore,-5.8092,-61.3003,72.43,100,100,2.06,BR,2022-01-09 05:45:12
407,Sikeston,36.8767,-89.5879,48.13,93,75,12.66,US,2022-01-09 05:45:12
408,Maragogi,-9.0122,-35.2225,76.39,77,100,4.5,BR,2022-01-09 05:42:17
409,Malakal,9.5334,31.6605,83.98,20,54,7.76,SS,2022-01-09 05:45:13
410,Husum,54.4858,9.0524,37.36,97,100,13.06,DE,2022-01-09 05:45:13
411,Liwale,-9.7667,37.9333,73.56,87,100,5.19,TZ,2022-01-09 05:45:13
412,Chalon-Sur-Saone,46.7833,4.85,42.91,88,92,15.17,FR,2022-01-09 05:45:14
413,Valdivia,-39.8142,-73.2459,59.09,95,78,0.63,CL,2022-01-09 05:42:18
414,Chicama,-7.8447,-79.1469,66.74,84,83,4.56,PE,2022-01-09 05:45:14
415,Shediac,46.2198,-64.5411,9.23,85,75,8.05,CA,2022-01-09 05:45:15
416,Kouroussa,10.65,-9.8833,66.67,27,22,4.36,GN,2022-01-09 05:46:15
417,Padang,-0.9492,100.3543,87.85,75,99,4.76,ID,2022-01-09 05:46:15
418,Westerly,41.3776,-71.8273,33.85,74,0,0.0,US,2022-01-09 05:46:16
419,Bandarbeyla,9.4942,50.8122,77.86,58,1,19.26,SO,2022-01-09 05:46:16
420,Key Largo,25.0865,-80.4473,75.99,68,100,20.49,US,2022-01-09 05:44:35
421,Novo Aripuana,-5.1206,-60.3797,71.17,100,99,1.61,BR,2022-01-09 05:46:17
422,San Luis,-33.295,-66.3356,76.26,35,52,12.68,AR,2022-01-09 05:46:17
423,Sinnar,13.5691,33.5672,79.39,48,19,9.55,SD,2022-01-09 05:46:17
424,Pitimbu,-7.4706,-34.8086,75.79,73,99,3.11,BR,2022-01-09 05:46:18
425,Toshkivka,48.7791,38.579,25.61,79,100,14.45,UA,2022-01-09 05:46:18
426,Millau,44.0833,2.9167,43.39,96,100,10.31,FR,2022-01-09 05:46:19
427,Sangmelima,2.9333,11.9833,69.01,95,93,1.77,CM,2022-01-09 05:46:19
428,San Pedro De Uraba,8.2752,-76.3764,71.67,96,98,2.28,CO,2022-01-09 05:46:19
429,Japura,-0.3167,102.35,82.6,76,100,4.34,ID,2022-01-09 05:46:20
430,Karia,11.7306,11.1629,64.17,26,70,8.72,NG,2022-01-09 05:46:20
431,Qaqortoq,60.7167,-46.0333,16.3,70,100,2.57,GL,2022-01-09 05:46:21
432,Yurla,59.3259,54.3223,0.48,93,68,6.85,RU,2022-01-09 05:46:21
433,Pisco,-13.7,-76.2167,71.65,88,75,11.5,PE,2022-01-09 05:46:21
434,Manzil Kamil,35.6248,10.6673,50.18,76,0,10.36,TN,2022-01-09 05:46:22
435,Floro,61.5996,5.0328,37.36,60,100,14.97,NO,2022-01-09 05:46:22
436,Nara,34.6851,135.8049,52.97,46,88,3.51,JP,2022-01-09 05:43:28
437,Inhambane,-23.865,35.3833,77.0,83,40,8.99,MZ,2022-01-09 05:46:23
438,Tiznit,29.5833,-9.5,53.28,35,0,5.7,MA,2022-01-09 05:46:23
439,Durban,-29.8579,31.0292,77.02,84,97,4.0,ZA,2022-01-09 05:46:23
440,Oruro,-17.9833,-67.15,48.04,68,98,4.12,BO,2022-01-09 05:46:24
441,Nogent-Le-Rotrou,48.3333,1.0,38.01,90,90,17.2,FR,2022-01-09 05:46:24
442,Kolondieba,11.0882,-6.8926,67.1,19,2,6.38,ML,2022-01-09 05:46:24
443,Iquitos,-3.7481,-73.2472,78.84,89,20,2.3,PE,2022-01-09 05:46:25
444,Ouadda,8.0777,22.4007,75.87,32,32,4.21,CF,2022-01-09 05:46:25
445,Pascagoula,30.3658,-88.5561,66.33,95,90,10.36,US,2022-01-09 05:46:25
446,Havoysund,70.9963,24.6622,25.68,66,100,16.02,NO,2022-01-09 05:46:26
447,Goundi,9.3627,17.366,74.26,25,37,3.98,TD,2022-01-09 05:46:26
448,Mahbubabad,17.6167,80.0167,81.99,48,8,9.89,IN,2022-01-09 05:46:26
449,Tucupita,9.0622,-62.051,67.01,98,75,2.64,VE,2022-01-09 05:46:27
450,Asyut,27.181,31.1837,53.78,41,92,5.99,EG,2022-01-09 05:46:27
451,Ushtobe,45.2514,77.9838,35.24,74,12,5.37,KZ,2022-01-09 05:46:28
452,Safaga,26.7292,33.9365,62.55,28,38,1.3,EG,2022-01-09 05:46:28
453,Fraserburgh,57.6874,-2.0184,35.98,78,12,15.5,GB,2022-01-09 05:46:28
454,Annau,37.8876,58.516,42.3,61,20,2.3,TM,2022-01-09 05:46:29
455,Grand Gaube,-20.0064,57.6608,83.37,77,2,7.0,MU,2022-01-09 05:46:29
456,Santa Cruz De Tenerife,28.4682,-16.2546,73.0,54,100,1.99,ES,2022-01-09 05:46:29
457,Goldsboro,35.3849,-77.9928,39.51,73,100,0.0,US,2022-01-09 05:46:30
458,Masvingo,-20.0637,30.8277,66.83,79,98,12.03,ZW,2022-01-09 05:46:30
459,San Andres Del Rabanedo,42.6117,-5.6167,46.78,85,90,16.11,ES,2022-01-09 05:46:30
460,Muli,2.9167,73.5667,82.09,74,63,13.31,MV,2022-01-09 05:46:31
461,Mariental,-24.6333,17.9667,78.1,53,87,12.62,NA,2022-01-09 05:46:31
462,La Rioja,42.25,-2.5,38.98,89,97,9.13,ES,2022-01-09 05:42:53
463,Siniscola,40.5719,9.6922,53.15,72,75,19.1,IT,2022-01-09 05:47:32
464,Stornoway,58.2093,-6.3865,34.93,93,75,3.44,GB,2022-01-09 05:47:32
465,Mattawa,46.7379,-119.9028,35.17,88,100,4.32,US,2022-01-09 05:47:32
466,Camocim,-2.9022,-40.8411,75.83,86,72,8.7,BR,2022-01-09 05:47:33
467,Ponta Delgada,37.7333,-25.6667,59.72,63,75,8.05,PT,2022-01-09 05:46:45
468,Constitucion,-35.3333,-72.4167,61.63,85,98,8.93,CL,2022-01-09 05:47:33
469,Oneonta,42.4529,-75.0638,28.11,56,55,4.0,US,2022-01-09 05:43:32
470,Sault Sainte Marie,46.5168,-84.3333,27.16,79,90,5.75,CA,2022-01-09 05:47:34
471,Mangrol,21.1167,70.1167,69.17,48,0,8.84,IN,2022-01-09 05:47:34
472,Sabha,27.0377,14.4283,38.43,67,0,9.13,LY,2022-01-09 05:47:34
473,Skawina,49.9752,19.8287,30.38,83,20,2.3,PL,2022-01-09 05:47:35
474,Lodja,-3.4833,23.4333,72.03,95,100,1.41,CD,2022-01-09 05:47:35
475,Beyneu,45.3167,55.2,28.31,52,42,14.85,KZ,2022-01-09 05:47:35
476,Mayumba,-3.432,10.6554,77.56,91,100,3.02,GA,2022-01-09 05:47:36
477,Shirvan,39.9509,48.8994,43.38,83,37,1.77,AZ,2022-01-09 05:47:36
478,Samoded,63.6083,40.5111,-1.97,98,73,5.61,RU,2022-01-09 05:47:36
479,Nador,35.174,-2.9287,46.65,66,0,1.14,MA,2022-01-09 05:47:37
480,Kharitonovo,61.4009,47.4978,-0.15,96,93,6.38,RU,2022-01-09 05:47:37
481,Nalut,30.3333,10.85,37.99,64,1,9.91,LY,2022-01-09 05:47:38
482,Luderitz,-26.6481,15.1594,65.52,90,76,0.98,NA,2022-01-09 05:47:38
483,Henties Bay,-22.116,14.2845,63.86,90,100,2.17,NA,2022-01-09 05:47:38
484,Sorkjosen,69.8,20.9333,16.12,89,51,7.58,NO,2022-01-09 05:47:39
485,Barra Do Garcas,-15.89,-52.2567,70.99,99,100,2.59,BR,2022-01-09 05:47:39
486,Horana,6.7166,80.0619,87.62,53,62,1.57,LK,2022-01-09 05:47:39
487,Paicandu,-23.4575,-52.0486,61.63,84,1,5.73,BR,2022-01-09 05:47:40
488,Galle,6.0367,80.217,81.97,74,92,6.13,LK,2022-01-09 05:43:01
489,Puerto Carreno,6.189,-67.4859,76.05,57,67,13.58,CO,2022-01-09 05:47:40
490,Mojo,8.6,39.1167,65.82,66,14,12.95,ET,2022-01-09 05:47:41
491,Buritis,-15.6178,-46.4233,68.83,98,100,2.82,BR,2022-01-09 05:47:41
492,Svetlyy,54.675,20.1347,28.45,90,47,9.1,RU,2022-01-09 05:47:41
493,Tevriz,57.509,72.4042,14.4,93,91,7.9,RU,2022-01-09 05:47:42
494,Sompeta,18.9333,84.6,76.26,60,4,6.6,IN,2022-01-09 05:47:42
495,Kristiansund,63.1115,7.732,27.25,68,1,3.44,NO,2022-01-09 05:47:29
496,Cherusti,55.5498,40.0107,17.02,90,100,9.24,RU,2022-01-09 05:47:42
497,Asilah,35.465,-6.0348,51.66,61,31,0.47,MA,2022-01-09 05:47:43
498,Hammerfest,70.6634,23.6821,25.25,68,75,8.05,NO,2022-01-09 05:47:43
499,Resistencia,-27.4606,-58.9839,76.98,71,0,6.91,AR,2022-01-09 05:47:44
500,Totma,59.9747,42.7642,11.16,95,100,7.58,RU,2022-01-09 05:47:44
501,Mezhdurechensk,53.6942,88.0603,25.59,84,100,2.8,RU,2022-01-09 05:47:44
502,Shahreza,32.0339,51.8794,43.86,33,0,0.67,IR,2022-01-09 05:47:45
503,Barabinsk,55.3571,78.357,24.21,92,93,12.82,RU,2022-01-09 05:47:45
504,Ribas Do Rio Pardo,-20.4431,-53.7592,71.24,84,56,6.58,BR,2022-01-09 05:47:46
505,Misratah,32.3754,15.0925,57.16,60,58,26.17,LY,2022-01-09 05:47:46
506,Kuvandyk,51.4781,57.3552,-0.22,99,95,0.76,RU,2022-01-09 05:47:46
507,Diego De Almagro,-26.3667,-70.05,63.01,53,70,3.51,CL,2022-01-09 05:47:47
508,Barcelos,41.5388,-8.6151,53.74,97,100,8.28,PT,2022-01-09 05:48:47
509,Jijiga,9.35,42.8,66.85,51,69,5.06,ET,2022-01-09 05:48:48
510,Garissa,-0.4536,39.6401,80.37,67,5,7.29,KE,2022-01-09 05:48:48
511,Shevchenkove,49.6959,37.1735,24.58,90,100,14.56,UA,2022-01-09 05:48:48
512,Ouesso,1.6136,16.0517,76.03,52,66,1.32,CG,2022-01-09 05:48:49
513,Ratnagiri,16.9833,73.3,78.64,67,55,6.2,IN,2022-01-09 05:48:49
514,Rio Grande,-32.035,-52.0986,72.54,62,88,19.19,BR,2022-01-09 05:48:50
515,Krasnoselkup,65.7,82.4667,2.52,96,100,7.4,RU,2022-01-09 05:48:50
516,Santa Isabel,-23.3156,-46.2214,65.66,98,97,2.98,BR,2022-01-09 05:48:50
517,Naryan-Mar,67.6713,53.087,15.51,93,88,15.9,RU,2022-01-09 05:48:51
518,Shache,38.4167,77.2406,34.61,26,100,1.95,CN,2022-01-09 05:48:51
519,Redkino,56.6475,36.2967,19.06,87,100,10.29,RU,2022-01-09 05:48:51
520,Atar,20.5169,-13.0499,62.17,22,52,15.26,MR,2022-01-09 05:48:52
521,Pontes E Lacerda,-15.2261,-59.3353,70.92,97,98,2.71,BR,2022-01-09 05:48:52
522,Mopipi,-21.1833,24.8833,72.99,59,100,18.54,BW,2022-01-09 05:48:52
523,Sena Madureira,-9.0656,-68.6569,72.99,98,100,3.24,BR,2022-01-09 05:48:53
524,Zolotkovo,55.5281,41.1053,16.0,93,100,9.24,RU,2022-01-09 05:48:53
525,Mbandaka,0.0487,18.2603,75.92,72,86,2.42,CD,2022-01-09 05:48:53
526,Villa Bruzual,9.3328,-69.1208,74.03,67,9,9.06,VE,2022-01-09 05:48:54
527,Ketrzyn,54.0768,21.3753,24.42,94,9,8.5,PL,2022-01-09 05:48:54
528,Nizwa,22.9333,57.5333,64.8,39,0,3.78,OM,2022-01-09 05:48:54
529,Raudeberg,61.9875,5.1352,36.27,69,100,8.61,NO,2022-01-09 05:48:55
530,Abu Samrah,35.3029,37.1841,50.85,63,86,4.38,SY,2022-01-09 05:48:55
531,Rudnichnyy,59.617,52.4703,-4.76,97,81,7.11,RU,2022-01-09 05:48:56
532,Porecatu,-22.7558,-51.3792,68.47,79,0,12.53,BR,2022-01-09 05:48:56
533,Brigantine,39.4101,-74.3646,31.01,76,1,4.61,US,2022-01-09 05:48:56
534,Kissidougou,9.1848,-10.0999,64.9,33,52,1.77,GN,2022-01-09 05:48:57
535,Sokoni,-6.4333,39.55,84.49,75,99,14.0,TZ,2022-01-09 05:48:57
536,Salalah,17.0151,54.0924,71.69,33,0,11.5,OM,2022-01-09 05:48:57
537,Madona,56.8533,26.217,25.61,93,98,7.07,LV,2022-01-09 05:48:58
538,Mehamn,71.0357,27.8492,24.75,80,75,21.85,NO,2022-01-09 05:48:58
539,Rio Gallegos,-51.6226,-69.2181,50.05,57,40,6.91,AR,2022-01-09 05:48:58
540,Allapalli,19.4167,80.0667,84.88,39,9,5.3,IN,2022-01-09 05:48:59
541,Biograd Na Moru,43.9433,15.4519,29.1,62,52,2.93,HR,2022-01-09 05:48:59
542,Qarqin,37.4185,66.0436,47.46,61,1,1.92,AF,2022-01-09 05:48:59
543,Surt,31.2089,16.5887,53.1,73,78,29.55,LY,2022-01-09 05:49:00
544,Vlotho,52.1653,8.86,38.93,91,100,11.5,DE,2022-01-09 05:49:00
545,Eskisehir,39.7767,30.5206,37.27,100,40,5.75,TR,2022-01-09 05:49:00
546,Paracuru,-3.41,-39.0306,81.1,82,52,7.58,BR,2022-01-09 05:46:37
547,Geraldton,-28.7667,114.6,77.41,44,2,26.46,AU,2022-01-09 05:49:01
548,Buta,2.7858,24.73,77.05,56,69,1.48,CD,2022-01-09 05:49:01
549,Port-Gentil,-0.7193,8.7815,78.76,94,75,3.44,GA,2022-01-09 05:49:01
550,Bindi,9.9167,-11.45,67.48,35,53,1.48,SL,2022-01-09 05:49:02
